user_id	ad__cr_id	label	gender	fav_cat1	device_os	device_model	version	device_brand	province	media_source	ad__coverimg_weight	ad__position_1_ctr	ad__ctr	ts	price	ad__parent_cr_id	ad__style	context__position_id	fav_cat2	fav_cat3	applist	user_ctr	user_ctr_7days	ctr_cat_2	ctr_cat_3	ctr_cat_4	ctr_cat_6	ctr_cat_7	ctr_cat_9	ctr_cat_13	ctr_cat_21	ctr_cat_10028	ctr_cat_10032
28594617	840478	0	2	23	android_6.0.1	Neffos Y5L	3.6.0	TP-LINK	48	Organic	750	0	0.131413057	1556458190	0.001	840478	19	5	29	10032	"[""com.google.android.gm"", ""com.google.android.apps.docs"", ""com.zing.mp3"", ""com.google.android.youtube"", ""com.facebook.orca"", ""com.facebook.katana"", ""com.dts.freefireth""]"	0	0	0	0	0	0	0	0	0	0	0	0
28594617	840477	0	2	23	android_6.0.1	Neffos Y5L	3.6.0	TP-LINK	48	Organic	750	0	0.131643633	1556455779	0.001	0	19	5	29	10032	"[""com.google.android.gm"", ""com.google.android.apps.docs"", ""com.zing.mp3"", ""com.google.android.youtube"", ""com.facebook.orca"", ""com.facebook.katana"", ""com.dts.freefireth""]"	0	0	0	0	0	0	0	0	0	0	0	0
28594749	840478	0	1	29	android_8.0.0	SM-G570Y	3.7.2	samsung	34	googleadwords_int	750	0	0.131413057	1556449111	0.001	840478	19	5	24	19	[]	0	0	0	0	0	0	0	0	0	0	0	0
28594749	840477	0	1	29	android_8.0.0	SM-G570Y	3.7.2	samsung	34	googleadwords_int	750	0	0.131643633	1556445742	0.001	0	19	5	24	19	[]	0	0	0	0	0	0	0	0	0	0	0	0
28595012	840477	0	1	10045	android_6.0.1	SM-G610F	3.4.6	samsung	0	Facebook Ads	750	0	0.131643633	1556440662	0.001	0	19	5	10028	10032	[]	0	0	0	0	0	0	0	0	0	0	0	0
28596800	840478	0	1	3	android_8.1.0	SM-J415F	3.6.0	samsung	64	googleadwords_int	750	0	0.131413057	1556445955	0.001	840478	19	5	10027	29	[]	0	0	0	0	0	0	0	0	0	0	0	0
28596800	840477	0	1	3	android_8.1.0	SM-J415F	3.6.0	samsung	64	googleadwords_int	750	0	0.131643633	1556444511	0.001	0	19	5	10027	29	[]	0	0	0	0	0	0	0	0	0	0	0	0
28596900	840477	1	1	11	android_8.1.0	SM-J415F	3.6.0	samsung	0	orgainc_by_master	750	0	0.131643633	1556449962	0.001	0	19	5	23	7	"[""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28597170	840477	0	1	14	android_5.1	CPH1605	3.6.0	OPPO	52	master_and_trainee_v3	750	0	0.131643633	1556444662	0.001	0	19	5	9	22	[]	0	0	0	0	0	0	0	0	0	0	0	0
28597700	840478	0	2	10027	android_8.0.0	G3416	3.6.0	Sony	5	master_and_trainee_v3	750	0	0.131413057	1556447534	0.001	840478	19	5	25	11	"[""com.lazada.android"", ""com.ss.android.ugc.trill"", ""com.zing.mp3"", ""com.chotot.vn"", ""com.garena.game.kgvn"", ""com.google.android.apps.docs"", ""vStudio.Android.Camera360"", ""com.google.android.gm"", ""com.google.android.youtube"", ""com.halo.wifikey.wifilocating""]"	0	0	0	0	0	0	0	0	0	0	0	0
28597700	840477	0	2	10027	android_8.0.0	G3416	3.6.0	Sony	5	master_and_trainee_v3	750	0	0.131643633	1556447701	0.001	0	19	5	25	11	"[""com.lazada.android"", ""com.ss.android.ugc.trill"", ""com.zing.mp3"", ""com.chotot.vn"", ""com.garena.game.kgvn"", ""com.google.android.apps.docs"", ""vStudio.Android.Camera360"", ""com.google.android.gm"", ""com.google.android.youtube"", ""com.halo.wifikey.wifilocating""]"	0	0	0	0	0	0	0	0	0	0	0	0
28597927	840477	0	1	8	android_8.1.0	Redmi Note 5	3.7.2	Xiaomi	0	Organic	750	0	0.131643633	1556455461	0.001	0	19	5	10032	9	[]	0	0	0	0	0	0	0	0	0	0	0	0
28597986	840478	0	1	9	android_4.4.2	SM-T231	3.6.0	samsung	18	googleadwords_int	750	0	0.131413057	1556446260	0.001	840478	19	5	10032	29	"[""com.google.android.gm"", ""com.zing.mp3"", ""com.google.android.apps.docs"", ""com.grabtaxi.passenger"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28598482	840478	0	1	9	android_8.1.0	SM-J410F	3.6.0	samsung	49	Facebook Ads	750	0	0.131413057	1556447131	0.001	840478	19	5	14	20	[]	0	0	0	0	0	0	0	0	0	0	0	0
28599162	840478	0	2	23	android_7.0	Redmi Note 4	3.6.0	Xiaomi	35	master_and_trainee_v3	750	0	0.131413057	1556449785	0.001	840478	19	5	20	10028	[]	0	0	0	0	0	0	0	0	0	0	0	0
28599162	840477	0	2	23	android_7.0	Redmi Note 4	3.6.0	Xiaomi	35	master_and_trainee_v3	750	0	0.131643633	1556449855	0.001	0	19	5	20	10028	[]	0	0	0	0	0	0	0	0	0	0	0	0
28599327	840391	0	1	13	ios_10.2.1	iPhone7	3.3.2	apple	16	master_and_trainee_v3	750	0	0.038579813	1556473427	0.001	840391	19	5	12	10045	[]	0	0	0	0	0	0	0	0	0	0	0	0
28599327	840416	0	1	13	ios_10.2.1	iPhone7	3.3.2	apple	16	master_and_trainee_v3	750	0	0.056537774	1556465476	0.001	0	19	5	12	10045	[]	0	0	0	0	0	0	0	0	0	0	0	0
28600568	840478	0	2	10024	android_5.1.1	A37f	3.6.0	OPPO	1	null	750	0	0.131413057	1556457960	0.001	840478	19	5	10032	29	[]	0	0	0	0	0	0	0	0	0	0	0	0
28601708	840391	0	1	10027	ios_12.2	iPhone8	3.3.2	apple	4	unknow	750	0	0.038579813	1556453549	0.001	840391	19	5	6	29	[]	0	0	0	0	0	0	0	0	0	0	0	0
28602025	840478	0	1	10045	android_5.1	CPH1605	3.6.0	OPPO	0	master_and_trainee_v3	750	0	0.131413057	1556454210	0.001	840478	19	5	10024	10028	"[""com.zing.mp3"", ""com.duolingo"", ""com.vn.dic.e.v.ui"", ""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube"", ""vn.tiki.app.tikiandroid""]"	0	0	0	0	0	0	0	0	0	0	0	0
28602025	840477	0	1	10045	android_5.1	CPH1605	3.6.0	OPPO	0	master_and_trainee_v3	750	0	0.131643633	1556454577	0.001	0	19	5	10024	10028	"[""com.zing.mp3"", ""com.duolingo"", ""com.vn.dic.e.v.ui"", ""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube"", ""vn.tiki.app.tikiandroid""]"	0	0	0	0	0	0	0	0	0	0	0	0
28603492	840478	0	1	21	android_4.4.4	CVTE_MSD338_1G	3.6.0	CVTE	0	Organic	750	0	0.131413057	1556455840	0.001	840478	19	5	29	6	"[""com.xb.topnews"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28603492	840477	0	1	21	android_4.4.4	CVTE_MSD338_1G	3.6.0	CVTE	0	Organic	750	0	0.131643633	1556455888	0.001	0	19	5	29	6	"[""com.xb.topnews"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28603567	840478	0	1	5	android_4.4.4	SM-G360H	3.5.5	samsung	0	Organic	750	0	0.131413057	1556456237	0.001	840478	19	5	22	2	"[""com.zing.mp3"", ""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube"", ""com.tp.loigiaihay""]"	0	0	0	0	0	0	0	0	0	0	0	0
28603567	840477	0	1	5	android_4.4.4	SM-G360H	3.5.5	samsung	0	Organic	750	0	0.131643633	1556456381	0.001	0	19	5	22	2	"[""com.zing.mp3"", ""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube"", ""com.tp.loigiaihay""]"	0	0	0	0	0	0	0	0	0	0	0	0
28604803	840478	0	1	7	android_5.1	vivo Y31	3.6.0	vivo	18	orgainc_by_master	750	0	0.131413057	1556457490	0.001	840478	19	5	4	10032	[]	0	0	0	0	0	0	0	0	0	0	0	0
28608309	840416	0	2	10024	ios_12.2	iPhone8	3.3.2	apple	0	unknow	750	0	0.056537774	1556462421	0.001	0	19	5	9	10028	[]	0	0	0	0	0	0	0	0	0	0	0	0
28568455	840477	1	1	10045	android_8.1.0	SM-G610F	3.6.0	samsung	0	Facebook Ads	750	0	0.131643633	1556377403	0.001	0	19	5	10024	10034	[]	0	0	0	0.043478261	0	0	0	0	0	0	0	0
28570204	840478	0	1	10024	android_4.4.2	1201	3.6.0	OPPO	31	orgainc_by_master	750	0	0.131413057	1556433126	0.001	840478	19	5	24	5	"[""com.ss.android.ugc.trill"", ""com.zing.mp3"", ""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28570204	840477	0	1	10024	android_4.4.2	1201	3.6.0	OPPO	31	orgainc_by_master	750	0	0.131643633	1556435017	0.001	0	19	5	24	5	"[""com.ss.android.ugc.trill"", ""com.zing.mp3"", ""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28570551	840478	0	1	7	android_6.0.1	SM-G532G	3.5.5	samsung	0	Facebook Ads	750	0	0.131413057	1556424245	0.001	840478	19	5	29	18	[]	0	0	0.2	0	0	0	0	0	0	0	0	0
28570679	840478	0	1	18	android_5.1	A1601	3.4.6	OPPO	13	null	750	0	0.131413057	1556429022	0.001	840478	19	5	3	9	"[""com.google.android.gm"", ""com.epi"", ""com.google.android.apps.docs"", ""com.google.android.youtube""]"	0	0	0	0.2	0	0	0	0	0	0	0	0
28570679	840477	0	1	18	android_5.1	A1601	3.4.6	OPPO	13	null	750	0	0.131643633	1556376122	0.001	0	19	5	3	9	"[""com.google.android.gm"", ""com.epi"", ""com.google.android.apps.docs"", ""com.google.android.youtube""]"	0	0	0	0.2	0	0	0	0	0	0	0	0
28572139	840483	1	1	20	ios_12.2	iPhone7	3.3.2	apple	0	unknow	750	0	0.050178616	1556420030	0.001	840483	19	5	6	29	[]	0	0	0.166666667	0	0	0	0	0	0	0	0	0
28572834	840398	0	1	29	android_6.0.1	SM-G610Y	3.4.5	samsung	2	Organic	250	0	0.008018376	1556493850	6.27	840205	23	17	18	10031	"[""com.google.android.gm"", ""com.google.android.apps.docs"", ""ht.nct"", ""com.google.android.youtube"", ""com.facebook.orca"", ""com.facebook.katana"", ""com.google.android.apps.translate"", ""com.ss.android.ugc.trill"", ""vn.vtv.vtvgo"", ""com.zing.zalo""]"	0	0	0	0.2	0	0	0	0.25	0	0	0	0
28572834	840478	0	1	29	android_6.0.1	SM-G610Y	3.4.5	samsung	2	Organic	750	0	0.131413057	1556379989	0.001	840478	19	5	18	10031	"[""com.google.android.gm"", ""com.google.android.apps.docs"", ""ht.nct"", ""com.google.android.youtube"", ""com.facebook.orca"", ""com.facebook.katana"", ""com.google.android.apps.translate"", ""com.ss.android.ugc.trill"", ""vn.vtv.vtvgo"", ""com.zing.zalo""]"	0	0	0	0.2	0	0	0	0.25	0	0	0	0
28572834	840477	0	1	29	android_6.0.1	SM-G610Y	3.4.5	samsung	2	Organic	750	0	0.131643633	1556446444	0.001	0	19	5	18	10031	"[""com.google.android.gm"", ""com.google.android.apps.docs"", ""ht.nct"", ""com.google.android.youtube"", ""com.facebook.orca"", ""com.facebook.katana"", ""com.google.android.apps.translate"", ""com.ss.android.ugc.trill"", ""vn.vtv.vtvgo"", ""com.zing.zalo""]"	0	0	0	0.2	0	0	0	0.25	0	0	0	0
28572834	840464	0	1	29	android_6.0.1	SM-G610Y	3.4.5	samsung	2	Organic	1000	0.012200214	0.008236382	1556493850	0.06	840464	3	2	18	10031	"[""com.google.android.gm"", ""com.google.android.apps.docs"", ""ht.nct"", ""com.google.android.youtube"", ""com.facebook.orca"", ""com.facebook.katana"", ""com.google.android.apps.translate"", ""com.ss.android.ugc.trill"", ""vn.vtv.vtvgo"", ""com.zing.zalo""]"	0	0	0	0.2	0	0	0	0.25	0	0	0	0
28572834	840498	0	1	29	android_6.0.1	SM-G610Y	3.4.5	samsung	2	Organic	250	0.044532127	0.044532127	1556493893	0.2	840498	1	1	18	10031	"[""com.google.android.gm"", ""com.google.android.apps.docs"", ""ht.nct"", ""com.google.android.youtube"", ""com.facebook.orca"", ""com.facebook.katana"", ""com.google.android.apps.translate"", ""com.ss.android.ugc.trill"", ""vn.vtv.vtvgo"", ""com.zing.zalo""]"	0	0	0	0.2	0	0	0	0.25	0	0	0	0
28572834	840343	0	1	29	android_6.0.1	SM-G610Y	3.4.5	samsung	2	Organic	1000	0.010823361	0.00807856	1556493904	2.7	840343	3	2	18	10031	"[""com.google.android.gm"", ""com.google.android.apps.docs"", ""ht.nct"", ""com.google.android.youtube"", ""com.facebook.orca"", ""com.facebook.katana"", ""com.google.android.apps.translate"", ""com.ss.android.ugc.trill"", ""vn.vtv.vtvgo"", ""com.zing.zalo""]"	0	0	0	0.2	0	0	0	0.25	0	0	0	0
28573112	840416	0	1	9	ios_10.2.1	iPhone8	3.3.2	apple	0	unknow	750	0	0.056537774	1556380131	0.001	0	19	5	5	22	[]	0	0	0	0	0.5	0	0	0.4	0	0	0	0
28573932	840497	0	1	2	android_8.0.0	SM-A605K	3.7.2	samsung	0	FBshare	250	0.037624262	0.037624262	1556489730	0.2	0	1	1	10027	7	"[""com.ss.android.ugc.trill"", ""vn.vtv.vtvgo"", ""ht.nct"", ""com.google.android.apps.translate"", ""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28573932	840482	0	1	2	android_8.0.0	SM-A605K	3.7.2	samsung	0	FBshare	1000	0	0.002766949	1556496991	1.05	840260	5	2	10027	7	"[""com.ss.android.ugc.trill"", ""vn.vtv.vtvgo"", ""ht.nct"", ""com.google.android.apps.translate"", ""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28573932	840478	0	1	2	android_8.0.0	SM-A605K	3.7.2	samsung	0	FBshare	750	0	0.131413057	1556422788	0.001	840478	19	5	10027	7	"[""com.ss.android.ugc.trill"", ""vn.vtv.vtvgo"", ""ht.nct"", ""com.google.android.apps.translate"", ""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28573932	840424	0	1	2	android_8.0.0	SM-A605K	3.7.2	samsung	0	FBshare	1000	0.007233307	0.00645856	1556497057	1.05	840260	5	1	10027	7	"[""com.ss.android.ugc.trill"", ""vn.vtv.vtvgo"", ""ht.nct"", ""com.google.android.apps.translate"", ""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28573932	840435	0	1	2	android_8.0.0	SM-A605K	3.7.2	samsung	0	FBshare	1000	0.012630192	0.011288181	1556489823	1.05	840258	3	11	10027	7	"[""com.ss.android.ugc.trill"", ""vn.vtv.vtvgo"", ""ht.nct"", ""com.google.android.apps.translate"", ""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28573932	840343	0	1	2	android_8.0.0	SM-A605K	3.7.2	samsung	0	FBshare	1000	0.010823361	0.00807856	1556489752	2.7	840343	3	2	10027	7	"[""com.ss.android.ugc.trill"", ""vn.vtv.vtvgo"", ""ht.nct"", ""com.google.android.apps.translate"", ""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28573932	840410	0	1	2	android_8.0.0	SM-A605K	3.7.2	samsung	0	FBshare	1000	0.012108841	0.010946333	1556489823	1.05	840258	3	1	10027	7	"[""com.ss.android.ugc.trill"", ""vn.vtv.vtvgo"", ""ht.nct"", ""com.google.android.apps.translate"", ""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28574499	840478	0	1	2	android_5.1.1	A37f	3.4.6	OPPO	16	null	750	0	0.131413057	1556426843	0.001	840478	19	5	10028	29	[]	0	0	0.166666667	0	0.25	0	0	0	0	0	0	0
28576367	840478	0	1	9	android_8.1.0	SM-J730G	3.6.0	samsung	0	Organic	750	0	0.131413057	1556403624	0.001	840478	19	5	2	7	[]	0	0	0	0	0	0	0	0	0	0	0	0
28578039	840478	0	1	18	android_6.0.1	vivo 1606	3.6.0	vivo	27	master_and_trainee_v3	750	0	0.131413057	1556409397	0.001	840478	19	5	5	7	[]	0	0	0	0	0	0	0	0	0	0	0	0
28578039	840477	0	1	18	android_6.0.1	vivo 1606	3.6.0	vivo	27	master_and_trainee_v3	750	0	0.131643633	1556418636	0.001	0	19	5	5	7	[]	0	0	0	0	0	0	0	0	0	0	0	0
28578726	840477	0	1	29	android_8.1.0	Joy 1+	3.7.2	vsmart	0	Organic	750	0	0.131643633	1556417298	0.001	0	19	5	5	7	[]	0	0	0	0	0	0	0	0	0	0	0	0
28579021	840478	0	1	24	android_7.0	SM-G610F	3.4.6	samsung	0	orgainc_by_master	750	0	0.131413057	1556423279	0.001	840478	19	5	15	1	"[""com.grabtaxi.passenger"", ""com.zing.mp3"", ""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28580386	840477	0	1	29	android_5.1.1	SM-J320G	3.6.0	samsung	30	Facebook Ads	750	0	0.131643633	1556415513	0.001	0	19	5	22	2	[]	0	0	0	0	0	0	0	0	0	0	0	0
28582324	840478	1	1	14	android_8.0.0	SM-J400F	3.6.0	samsung	16	Facebook Ads	750	0	0.131413057	1556419047	0.001	840478	19	5	18	2	[]	0	0	0	0	0	0	0	0	0	0	0	0
28582324	840477	1	1	14	android_8.0.0	SM-J400F	3.6.0	samsung	16	Facebook Ads	750	0	0.131643633	1556419006	0.001	0	19	5	18	2	[]	0	0	0	0	0	0	0	0	0	0	0	0
28583175	840477	0	1	22	android_8.0.0	SM-A520F	3.4.3	samsung	0	orgainc_by_master	750	0	0.131643633	1556420569	0.001	0	19	5	4	2	"[""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28584910	840477	1	1	6	android_8.1.0	RMX1811	3.6.0	OPPO	0	master_and_trainee_v3	750	0	0.131643633	1556423736	0.001	0	19	5	10024	5	"[""com.google.android.gm"", ""com.linecorp.b612.android"", ""com.google.android.apps.docs"", ""com.zing.mp3"", ""com.google.android.youtube"", ""vn.vtv.vtvgo""]"	0	0	0	0	0	0	0	0	0	0	0	0
28584980	840478	0	1	4	android_5.1.1	R7kf	3.6.0	OPPO	18	Facebook Ads	750	0	0.131413057	1556441904	0.001	840478	19	5	10028	20	[]	0	0	0	0	0	0	0	0	0	0	0	0
28585143	840478	0	1	10	android_6.0.1	SM-G532G	3.5.5	samsung	54	orgainc_by_master	750	0	0.131413057	1556424090	0.001	840478	19	5	2	4	[]	0	0	0	0	0	0	0	0	0	0	0	0
28585828	840477	0	1	10032	android_8.1.0	SM-M205G	3.7.2	samsung	0	Facebook Ads	750	0	0.131643633	1556425217	0.001	0	19	5	7	10045	"[""com.lazada.android"", ""com.zing.mp3"", ""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28586650	840478	0	1	21	android_7.1.2	Redmi 5A	3.6.0	Xiaomi	51	Facebook Ads	750	0	0.131413057	1556428099	0.001	840478	19	5	7	18	"[""com.yy.hiyo"", ""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28586740	840478	1	1	10045	android_4.3	MediaPad T1 8.0	3.6.0	HUAWEI	20	master_and_trainee_v3	750	0	0.131413057	1556428243	0.001	840478	19	5	12	10029	"[""com.dts.freefireth"", ""com.facebook.orca"", ""com.facebook.katana"", ""com.zing.zalo""]"	0	0	0	0	0	0	0	0	0	0	0	0
28586740	840477	1	1	10045	android_4.3	MediaPad T1 8.0	3.6.0	HUAWEI	20	master_and_trainee_v3	750	0	0.131643633	1556431902	0.001	0	19	5	12	10029	"[""com.dts.freefireth"", ""com.facebook.orca"", ""com.facebook.katana"", ""com.zing.zalo""]"	0	0	0	0	0	0	0	0	0	0	0	0
28586989	840478	0	1	24	android_8.1.0	SM-J260G	3.6.0	samsung	52	Facebook Ads	750	0	0.131413057	1556427315	0.001	840478	19	5	7	18	"[""com.zing.mp3"", ""com.linecorp.b612.android"", ""com.google.android.youtube"", ""com.ss.android.ugc.trill""]"	0	0	0	0	0	0	0	0	0	0	0	0
28587032	840477	0	1	10027	android_4.4.2	SM-G930K	3.6.0	samsung	30	Organic	750	0	0.131643633	1556427155	0.001	0	19	5	29	5	[]	0	0	0	0	0	0	0	0	0	0	0	0
28587545	840391	1	1	10027	ios_11.4.1	iPhone8	3.3.2	apple	4	unknow	750	0	0.038579813	1556427828	0.001	840391	19	5	29	10029	[]	0	0	0	0	0	0	0	0	0	0	0	0
28587545	840483	0	1	10027	ios_11.4.1	iPhone8	3.3.2	apple	4	unknow	750	0	0.050178616	1556427853	0.001	840483	19	5	29	10029	[]	0	0	0	0	0	0	0	0	0	0	0	0
28587545	840416	0	1	10027	ios_11.4.1	iPhone8	3.3.2	apple	4	unknow	750	0	0.056537774	1556427840	0.001	0	19	5	29	10029	[]	0	0	0	0	0	0	0	0	0	0	0	0
28587631	840478	0	1	9	android_8.0.0	SM-G570Y	3.6.0	samsung	16	Organic	750	0	0.131413057	1556428450	0.001	840478	19	5	10028	20	[]	0	0	0	0	0	0	0	0	0	0	0	0
28587631	840477	0	1	9	android_8.0.0	SM-G570Y	3.6.0	samsung	16	Organic	750	0	0.131643633	1556428787	0.001	0	19	5	10028	20	[]	0	0	0	0	0	0	0	0	0	0	0	0
28588007	840478	0	1	29	android_6.0.1	SM-J700H	3.6.0	samsung	56	orgainc_by_master	750	0	0.131413057	1556435472	0.001	840478	19	5	10030	6	"[""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28588007	840483	0	1	29	android_6.0.1	SM-J700H	3.6.0	samsung	56	orgainc_by_master	750	0	0.050178616	1556433936	0.001	840483	19	5	10030	6	"[""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28588007	840416	0	1	29	android_6.0.1	SM-J700H	3.6.0	samsung	56	orgainc_by_master	750	0	0.056537774	1556435000	0.001	0	19	5	10030	6	"[""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28588070	840477	0	1	20	android_4.4.2	SM-G930K	3.6.0	samsung	2	Organic	750	0	0.131643633	1556428922	0.001	0	19	5	4	10028	[]	0	0	0	0	0	0	0	0	0	0	0	0
28589075	840477	1	1	29	android_8.1.0	vivo Y83	3.6.0	vivo	56	orgainc_by_master	750	0	0.131643633	1556430540	0.001	0	19	5	5	7	[]	0	0	0	0	0	0	0	0	0	0	0	0
28589745	840478	0	1	5	android_8.1.0	SM-J730G	3.5.5	samsung	24	Organic	750	0	0.131413057	1556431156	0.001	840478	19	5	20	10028	[]	0	0	0	0	0	0	0	0	0	0	0	0
28589964	840477	0	1	18	android_5.1.1	SM-E500H	3.6.0	samsung	36	master_and_trainee_v3	750	0	0.131643633	1556431478	0.001	0	19	5	10028	9	[]	0	0	0	0	0	0	0	0	0	0	0	0
28590049	840478	0	1	9	android_4.4.2	SM-N950F	3.6.0	samsung	16	Organic	750	0	0.131413057	1556455863	0.001	840478	19	5	10024	23	"[""com.garena.game.kgvn""]"	0	0	0	0	0	0	0	0	0	0	0	0
28590049	840477	0	1	9	android_4.4.2	SM-N950F	3.6.0	samsung	16	Organic	750	0	0.131643633	1556456926	0.001	0	19	5	10024	23	"[""com.garena.game.kgvn""]"	0	0	0	0	0	0	0	0	0	0	0	0
28590683	840391	0	1	29	ios_9.3.4	iPhone7	3.3.2	apple	0	Facebook Ads	750	0	0.038579813	1556436078	0.001	840391	19	5	7	10045	[]	0	0	0	0	0	0	0	0	0	0	0	0
28590767	840478	0	1	10029	android_4.4.4	MI 4W	3.7.2	Xiaomi	0	orgainc_by_master	750	0	0.131413057	1556451802	0.001	840478	19	5	4	10	"[""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28590767	840477	1	1	10029	android_4.4.4	MI 4W	3.7.2	Xiaomi	0	orgainc_by_master	750	0	0.131643633	1556456973	0.001	0	19	5	4	10	"[""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28590911	840477	0	1	10029	android_8.1.0	SM-T385	3.6.0	samsung	24	Facebook Ads	750	0	0.131643633	1556433295	0.001	0	19	5	8	2	[]	0	0	0	0	0	0	0	0	0	0	0	0
28591109	840478	0	1	10027	android_8.1.0	RMX1811	3.6.0	OPPO	5	Organic	750	0	0.131413057	1556450320	0.001	840478	19	5	29	21	"[""com.mwg.thegioididong"", ""com.lazada.android"", ""com.zing.mp3"", ""com.chotot.vn"", ""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube"", ""com.kwai.video"", ""com.epi""]"	0	0	0	0	0	0	0	0	0	0	0	0
28591109	840477	1	1	10027	android_8.1.0	RMX1811	3.6.0	OPPO	5	Organic	750	0	0.131643633	1556450468	0.001	0	19	5	29	21	"[""com.mwg.thegioididong"", ""com.lazada.android"", ""com.zing.mp3"", ""com.chotot.vn"", ""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube"", ""com.kwai.video"", ""com.epi""]"	0	0	0	0	0	0	0	0	0	0	0	0
28592089	840478	0	1	10028	android_5.1	A1601	3.6.0	OPPO	2	orgainc_by_master	750	0	0.131413057	1556435216	0.001	840478	19	5	20	10	[]	0	0	0	0	0	0	0	0	0	0	0	0
28592089	840477	0	1	10028	android_5.1	A1601	3.6.0	OPPO	2	orgainc_by_master	750	0	0.131643633	1556435529	0.001	0	19	5	20	10	[]	0	0	0	0	0	0	0	0	0	0	0	0
28593046	840478	0	1	2	android_6.0	vivo 1601	3.4.5	vivo	5	Organic	750	0	0.131413057	1556455385	0.001	840478	19	5	10032	10	"[""com.ss.android.ugc.trill"", ""com.chotot.vn"", ""com.garena.game.kgvn"", ""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28593046	840477	1	1	2	android_6.0	vivo 1601	3.4.5	vivo	5	Organic	750	0	0.131643633	1556437116	0.001	0	19	5	10032	10	"[""com.ss.android.ugc.trill"", ""com.chotot.vn"", ""com.garena.game.kgvn"", ""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28593176	840478	0	1	7	android_5.1	BUK_55_LTE	3.6.0	FPT	0	googleadwords_int	750	0	0.131413057	1556451100	0.001	840478	19	5	10032	8	"[""com.google.android.gm""]"	0	0	0	0	0	0	0	0	0	0	0	0
28593637	840477	0	2	22	android_4.4.2	SM-N950N	3.6.0	samsung	16	orgainc_by_master	750	0	0.131643633	1556456823	0.001	0	19	5	20	10028	[]	0	0	0	0	0	0	0	0	0	0	0	0
